outer_fold,context_id,connectivity_id,site_top1_correct,candidate_count,top1_query_id,top1_candidate_site_id,top1_site_type,top2_query_id,top2_candidate_site_id,top2_site_type,top1_final_score,top2_final_score,ranking_separation,top1_pre_router_score,top2_pre_router_score,top1_candidate_seed_sd,top2_candidate_seed_sd,neural_gap_seed_2026081001,neural_gap_seed_2026081002,neural_gap_seed_2026081003,neural_gap_mean,u_gap,ensemble_member_count,seed_sd_ddof,router_conditioning
0,context:001aff9d192ba5bb00ea7813,NDOMXVXCNMTXDL,True,85,context:001aff9d192ba5bb00ea7813|site:4b6486aeccb4e138fcce9c1e,site:4b6486aeccb4e138fcce9c1e,atom,context:001aff9d192ba5bb00ea7813|site:70ec8d39fd8b5739cd7ec4bf,site:70ec8d39fd8b5739cd7ec4bf,delocalized_region,2.61079713357,0.670598651637,1.94019848193,5.2126750946,-8.07395394643,0.0198205182744,0.0306017298106,13.2732849121,13.2845582962,13.3020439148,13.286629041,0.0118317664781,3,0,frozen deterministic type router
0,context:03f78f46086cefb733d5d11b,DNJLFZHMJDSJFN,True,100,context:03f78f46086cefb733d5d11b|site:b94608133aecad38f438550b,site:b94608133aecad38f438550b,atom,context:03f78f46086cefb733d5d11b|site:4f56f9a1330cf49af01c4db5,site:4f56f9a1330cf49af01c4db5,delocalized_region,2.82924271071,0.604753347451,2.22448936326,5.08327976863,-7.04704554876,0.00926703192459,0.0168451637336,12.1275854111,12.1200966835,12.1432938576,12.1303253174,0.00966635181716,3,0,frozen deterministic type router
0,context:046650b42d9338282244a2d8,WNGRAVYBVJNTMT,False,98,context:046650b42d9338282244a2d8|site:859cb7ad80677aa1cc375e01,site:859cb7ad80677aa1cc375e01,transferable_h_group,context:046650b42d9338282244a2d8|site:02f5efbf73de294ae6d34fb9,site:02f5efbf73de294ae6d34fb9,transferable_h_group,3.13661848118,2.79290718446,0.343711296717,3.40665372213,3.06294242541,0.0281810408755,0.0282005413084,0.343856573105,0.343588113785,0.343689203262,0.343711296717,0.000110705893243,3,0,frozen deterministic type router
0,context:06e6d7dec0af50fa72831e57,IVRMZWNICZWHMI,False,12,context:06e6d7dec0af50fa72831e57|site:cbb3cc165bfe92575c5a6509,site:cbb3cc165bfe92575c5a6509,atom,context:06e6d7dec0af50fa72831e57|site:9c9eb4b32e9f4b01f5169a92,site:9c9eb4b32e9f4b01f5169a92,atom,2.87574487784,2.87574392416,9.53674316406e-07,-2.3130317529,-2.31303270658,0.0199225968841,0.0199225968841,9.53674316406e-07,9.53674316406e-07,9.53674316406e-07,9.53674316406e-07,0,3,0,frozen deterministic type router
0,context:090dbc083620bee62ad32180,FUDLPTUMHBESOS,True,101,context:090dbc083620bee62ad32180|site:61da5862aba6e08e01db2d22,site:61da5862aba6e08e01db2d22,atom,context:090dbc083620bee62ad32180|site:7cfad137f012dffd0f0323f6,site:7cfad137f012dffd0f0323f6,atom_group,3.27277750205,0.349233946275,2.92354355578,11.6109463374,-3.90085744858,0.0218891712992,0.0360689158874,15.5047254562,15.4990723133,15.5316135883,15.511803786,0.0141964950791,3,0,frozen deterministic type router
0,context:0a30d5946ad9e79a6f3d44a3,YJSCYFWNFZXUDZ,True,109,context:0a30d5946ad9e79a6f3d44a3|site:0eeb5d6eb8a61196a512fb12,site:0eeb5d6eb8a61196a512fb12,atom,context:0a30d5946ad9e79a6f3d44a3|site:35ca67fb83797d1ebc528178,site:35ca67fb83797d1ebc528178,atom_group,4.58154235806,0.0982992932187,4.48324306484,11.1713806788,-6.67674827576,0.0229501622771,0.0385895699293,17.8434019089,17.8315472603,17.8694376945,17.8481289546,0.0158257168969,3,0,frozen deterministic type router
0,context:0a30e11d6079a6f65e244bae,WXAZIUYTQHYBFW,True,248,context:0a30e11d6079a6f65e244bae|site:1354f76d06916958bb2c9225,site:1354f76d06916958bb2c9225,atom,context:0a30e11d6079a6f65e244bae|site:ab124f774f696dc24593daa9,site:ab124f774f696dc24593daa9,transferable_h_group,4.59240913141,-0.0122814521148,4.60469058353,8.61021264394,-8.76319376628,0.00773884609129,0.027445253086,17.3730716705,17.3494272232,17.3977203369,17.3734064102,0.0197170019004,3,0,frozen deterministic type router
0,context:0b6c95348653b6f10c426164,DCFOWKDNANGCTA,True,143,context:0b6c95348653b6f10c426164|site:deaafce562d4c6731a374fd1,site:deaafce562d4c6731a374fd1,bond,context:0b6c95348653b6f10c426164|site:d408c5f82a7fca58a3979602,site:d408c5f82a7fca58a3979602,atom,2.29735898891,1.41060853341,0.886750455497,3.19867857297,-2.62813305855,0.0181815721603,0.0154415836099,5.83450770378,5.82541275024,5.82051444054,5.82681163152,0.00579772976705,3,0,frozen deterministic type router
0,context:0b7cf750d726379289cdc1df,JIABXJQBVOUBOD,True,98,context:0b7cf750d726379289cdc1df|site:b4eb05114c7c8ecefce521c9,site:b4eb05114c7c8ecefce521c9,transferable_h_group,context:0b7cf750d726379289cdc1df|site:978512a90eadb26762e72d9d,site:978512a90eadb26762e72d9d,atom,3.64526811768,0.695636440969,2.94963167671,6.14494021734,-1.68869745731,0.0400621918944,0.0329927258142,7.85020828247,7.83371257782,7.81699216366,7.83363767465,0.0135605271556,3,0,frozen deterministic type router
0,context:0e13cec0808376ddbfdd7085,BWJAFKSLQWCVOB,True,116,context:0e13cec0808376ddbfdd7085|site:6f64a5401573958d828b31fd,site:6f64a5401573958d828b31fd,atom,context:0e13cec0808376ddbfdd7085|site:95abccbe81fa22e4ec70407a,site:95abccbe81fa22e4ec70407a,delocalized_region,4.61039361983,-0.150970286613,4.76136390644,11.1143404643,-4.93470366796,0.0226811697138,0.035448646937,16.0503258705,16.0319771767,16.0648293495,16.0490441322,0.0134424317005,3,0,frozen deterministic type router
0,context:12d9b5d2f11b21943d18ad53,AVFZOVWCLRSYKC,True,70,context:12d9b5d2f11b21943d18ad53|site:1b15c2cc3657fbe51271b805,site:1b15c2cc3657fbe51271b805,atom,context:12d9b5d2f11b21943d18ad53|site:c5e3067d43d7129be0450f08,site:c5e3067d43d7129be0450f08,atom_group,4.27416553578,0.301208579221,3.97295695656,9.19369029999,-13.2332347234,0.031611799608,0.0438322560087,22.4210510254,22.4153280258,22.444396019,22.4269250234,0.0125728529268,3,0,frozen deterministic type router
0,context:13a3b87f352eeb4562f06016,MIYKHJXFICMPOJ,True,169,context:13a3b87f352eeb4562f06016|site:13df7e9b4e5fced0f737645c,site:13df7e9b4e5fced0f737645c,atom,context:13a3b87f352eeb4562f06016|site:034a43b9ce46de58d2b840f2,site:034a43b9ce46de58d2b840f2,transferable_h_group,2.64328178526,1.05559987317,1.58768191209,1.96591615677,-0.135856891672,0.0123079910446,0.0223099983672,2.09915231168,2.09095606208,2.11521077156,2.10177304844,0.010073858211,3,0,frozen deterministic type router
0,context:14d010006c37274be2241233,JSINEXDALPWUTH,True,112,context:14d010006c37274be2241233|site:f65afcdc052266886ae88bfc,site:f65afcdc052266886ae88bfc,atom,context:14d010006c37274be2241233|site:75ea8a2f3a3d6a166305a5be,site:75ea8a2f3a3d6a166305a5be,delocalized_region,5.13714204346,0.0594135220488,5.07772852141,10.8712069194,-3.14163732529,0.0231437184855,0.031917800929,14.0104103088,14.0030269623,14.0250954628,14.0128442446,0.00917233926543,3,0,frozen deterministic type router
0,context:1650dd1b8b569bb4f72e3821,COKQMTJWXMERBR,True,372,context:1650dd1b8b569bb4f72e3821|site:8f153b821eab9ba8db0fa27b,site:8f153b821eab9ba8db0fa27b,atom,context:1650dd1b8b569bb4f72e3821|site:a103a83ec51dce13f4faa70e,site:a103a83ec51dce13f4faa70e,atom_group,5.24251591979,0.00546786770734,5.23704805209,7.72094424566,-7.44674666723,0.00932890846064,0.0224466116816,15.1665248871,15.152203083,15.1843447685,15.1676909129,0.0131476664238,3,0,frozen deterministic type router
0,context:16b1e73b7ed6334a3dae379c,IQIMPHPFMHVWBZ,False,199,context:16b1e73b7ed6334a3dae379c|site:d630d4c5054a66a9c61365d0,site:d630d4c5054a66a9c61365d0,atom,context:16b1e73b7ed6334a3dae379c|site:60c3faee4d533d8b29679417,site:60c3faee4d533d8b29679417,atom,3.62989054563,1.75105705304,1.8788334926,3.06406704585,1.18523355325,0.0309504240996,0.0260299049407,1.88266670704,1.88370132446,1.87013244629,1.8788334926,0.00616705026424,3,0,frozen deterministic type router
0,context:18ff98d098dbd02ed5f75395,HXTGGPKOEKKUQO,True,95,context:18ff98d098dbd02ed5f75395|site:1b764319b7504049bde3c455,site:1b764319b7504049bde3c455,atom,context:18ff98d098dbd02ed5f75395|site:186d60a50039009e32c6cb07,site:186d60a50039009e32c6cb07,bond,3.15240887531,0.995595388536,2.15681348677,6.98156706492,-0.120837060114,0.0125422993108,0.0208679626244,7.09753143787,7.09503927082,7.11464166641,7.10240412503,0.00871285595671,3,0,frozen deterministic type router
0,context:1aa45c306021fc9c59c6bc28,DRLPQHUSIRTYBM,True,151,context:1aa45c306021fc9c59c6bc28|site:b1a0017489442ee66f19e7d2,site:b1a0017489442ee66f19e7d2,bond,context:1aa45c306021fc9c59c6bc28|site:6cfee38841b05873c7435a3a,site:6cfee38841b05873c7435a3a,atom,3.32437077285,0.72267862671,2.60169214614,6.27811113993,1.5623562336,0.0370499355436,0.0370740218121,4.7217168808,4.71205496788,4.71349287033,4.71575490634,0.00425642615953,3,0,frozen deterministic type router
0,context:1b4e88786daad3fbde5cf36c,FHHJDRFHHWUPDG,True,30,context:1b4e88786daad3fbde5cf36c|site:91db6d033178fd436eabdddb,site:91db6d033178fd436eabdddb,atom,context:1b4e88786daad3fbde5cf36c|site:ab51f931a481681b92b976a6,site:ab51f931a481681b92b976a6,atom_group,4.0115098419,2.5799180821,1.43159175981,3.33054979642,-6.30041456223,0.0249240736469,0.0373773288696,9.62682390213,9.61715054512,9.64891862869,9.63096435865,0.0132956212992,3,0,frozen deterministic type router
0,context:1d7f74611726de1d3e40ba2c,VTGIVYVOVVQLRL,True,62,context:1d7f74611726de1d3e40ba2c|site:9404d1f56485fdf85470c320,site:9404d1f56485fdf85470c320,bond,context:1d7f74611726de1d3e40ba2c|site:8572de6c3f6c5aec840d725e,site:8572de6c3f6c5aec840d725e,delocalized_region,3.61475985594,0.48645981306,3.12830004288,8.51768430074,2.36551364263,0.0136016083579,0.0168071346671,6.15191864967,6.14837360382,6.15621972084,6.15217065811,0.00320811671246,3,0,frozen deterministic type router
0,context:1dfd7188ae714564d2989a31,NZNTUXSPRYJURO,True,145,context:1dfd7188ae714564d2989a31|site:b4b9a704e4706cd5c3790464,site:b4b9a704e4706cd5c3790464,atom,context:1dfd7188ae714564d2989a31|site:bd92d039a4c978b1a777567e,site:bd92d039a4c978b1a777567e,atom_group,4.46620406151,-0.101900633226,4.56810469473,10.7144365311,-5.72972599665,0.0118833886395,0.0245383223525,16.4369616508,16.4327840805,16.4627418518,16.4441625277,0.0132478045005,3,0,frozen deterministic type router
0,context:1e09b044d95fdd440ea85ec5,ZSBDPRIWBYHIAF,True,41,context:1e09b044d95fdd440ea85ec5|site:9c3feb8919c1661006ea4eac,site:9c3feb8919c1661006ea4eac,atom,context:1e09b044d95fdd440ea85ec5|site:d3ed12ed65755c6d31723d11,site:d3ed12ed65755c6d31723d11,atom_group,3.9940345493,2.62228629249,1.37174825681,8.15708637238,-3.73352273305,0.0250181018735,0.037014693873,11.8847007751,11.8797783852,11.907348156,11.8906091054,0.012005674789,3,0,frozen deterministic type router
0,context:206208777f16c1a993720f92,HJTMLKUQGRHHBV,True,158,context:206208777f16c1a993720f92|site:d74f6885bd25ee9a4412e61f,site:d74f6885bd25ee9a4412e61f,bond,context:206208777f16c1a993720f92|site:a01d9c1918c4e127589afb54,site:a01d9c1918c4e127589afb54,delocalized_region,2.27082851987,1.40059064651,0.870237873362,3.84350530306,0.544996500015,0.0166072223881,0.0241660259375,3.29865121841,3.28911870718,3.30775648355,3.29850880305,0.00760950671426,3,0,frozen deterministic type router
0,context:20d0d451e75912ece86fa97d,LFQSCWFLJHTTHZ,True,24,context:20d0d451e75912ece86fa97d|site:6ff9a00b2e545c71607d6437,site:6ff9a00b2e545c71607d6437,atom,context:20d0d451e75912ece86fa97d|site:2925f7412e0302a103742fbc,site:2925f7412e0302a103742fbc,transferable_h_group,3.00268426469,0.271792326597,2.73089193809,3.16374786695,-7.41720485687,0.0152360252516,0.0294772569963,10.5688729286,10.5713925362,10.6025927067,10.5809527238,0.0153363130979,3,0,frozen deterministic type router
0,context:20d8a2eaf05b9af6bc9e3953,JJWLVOIRVHMVIS,True,39,context:20d8a2eaf05b9af6bc9e3953|site:673fe06379832db858282cca,site:673fe06379832db858282cca,atom,context:20d8a2eaf05b9af6bc9e3953|site:444d16495c6b809c99eeba0b,site:444d16495c6b809c99eeba0b,transferable_h_group,4.5323077916,0.840426354053,3.69188143755,9.05750465393,-4.02724615733,0.0273743705848,0.0454469811305,13.0830564499,13.0633392334,13.1078567505,13.0847508113,0.0182136483129,3,0,frozen deterministic type router
0,context:214dd31c19747d5f9196b372,ULGQYSSQBVDCSA,True,196,context:214dd31c19747d5f9196b372|site:65c9858dee924894c7d59d8d,site:65c9858dee924894c7d59d8d,atom,context:214dd31c19747d5f9196b372|site:4791d2b77ae5c86c2f6c7beb,site:4791d2b77ae5c86c2f6c7beb,atom,3.88232104171,3.5260192572,0.356301784515,2.9836482207,2.62734643618,0.0265816675397,0.0256978126309,0.354538679123,0.358091115952,0.356275558472,0.356301784515,0.00145039482196,3,0,frozen deterministic type router
0,context:22ab8ea7871358274033ad6b,CLLOFODTUXGHHT,True,52,context:22ab8ea7871358274033ad6b|site:11c14f5c36847dbe816540b9,site:11c14f5c36847dbe816540b9,atom,context:22ab8ea7871358274033ad6b|site:282b3d9bb21b806d21fad78f,site:282b3d9bb21b806d21fad78f,atom_group,5.2758721112,0.666316525906,4.6095555853,8.14534632365,-7.79464070002,0.0238242579328,0.0370828889711,15.9355969429,15.92603302,15.9583311081,15.9399870237,0.0135461244194,3,0,frozen deterministic type router
0,context:240fd2ffad6a938368e2f5c3,NRMQMTQTYONMFY,True,75,context:240fd2ffad6a938368e2f5c3|site:f1eacf4a3490a2d728d190f2,site:f1eacf4a3490a2d728d190f2,atom_group,context:240fd2ffad6a938368e2f5c3|site:c05c97b84d5c0d80d2a5a9ac,site:c05c97b84d5c0d80d2a5a9ac,atom,6.17234438835,0.13346002191,6.03888436644,4.75115680695,-2.89036798477,0.0357838307646,0.034336530914,7.64815330505,7.63853549957,7.63788557053,7.64152479172,0.00469457088755,3,0,frozen deterministic type router
0,context:2673b2e6f4836612040b8d76,PSINDLUNOGABJV,True,82,context:2673b2e6f4836612040b8d76|site:aad1e72be69135b1b47ebd6c,site:aad1e72be69135b1b47ebd6c,atom,context:2673b2e6f4836612040b8d76|site:3199ce1e05c1a769a93dfc0b,site:3199ce1e05c1a769a93dfc0b,bond,2.54762070289,0.637596279872,1.91002442302,2.80658753713,-1.97164511681,0.0167112560431,0.0124380905812,4.76835727692,4.78429365158,4.78204703331,4.77823265394,0.00704292206725,3,0,frozen deterministic type router
0,context:288cc6beb66cb328095d548c,FUPIVZHYVSCYLX,True,141,context:288cc6beb66cb328095d548c|site:e6ad5e05690a6944bca1794e,site:e6ad5e05690a6944bca1794e,transferable_h_group,context:288cc6beb66cb328095d548c|site:258a3232a706c4c50a841cf2,site:258a3232a706c4c50a841cf2,transferable_h_group,1.9578686443,1.29500491292,0.662863731384,7.69373305639,7.030869325,0.0412956339121,0.0412802000283,0.662868976593,0.66287946701,0.662842750549,0.662863731384,1.54414764292e-05,3,0,frozen deterministic type router
0,context:28c4c7e6ec32ffa11083abac,UTWQHEUIFBZBTR,True,128,context:28c4c7e6ec32ffa11083abac|site:1268da2a99f13aeb04d036cc,site:1268da2a99f13aeb04d036cc,atom,context:28c4c7e6ec32ffa11083abac|site:56aa0e8c89ae114cfb969fb7,site:56aa0e8c89ae114cfb969fb7,transferable_h_group,3.32336147511,0.684875987627,2.63848548749,4.05693483353,-4.96357440948,0.0172833314225,0.0271832973984,9.00466299057,9.01542520523,9.04143953323,9.02050924301,0.0154383527336,3,0,frozen deterministic type router
0,context:29e5bbce5254d2dac1ffbd22,BHLKIZCNPYDMOY,True,41,context:29e5bbce5254d2dac1ffbd22|site:0820ec8e2a8300522af45bac,site:0820ec8e2a8300522af45bac,transferable_h_group,context:29e5bbce5254d2dac1ffbd22|site:262e462632632a999ebcb440,site:262e462632632a999ebcb440,atom,4.27125711149,0.725469374737,3.54578773675,6.65204286575,-3.84994824727,0.0190568135863,0.0153809149565,10.5144093037,10.5007956028,10.4907684326,10.501991113,0.00968829635889,3,0,frozen deterministic type router
0,context:2a71df212f4b05ff5d632060,OZTFXWYJHCTJDS,True,78,context:2a71df212f4b05ff5d632060|site:3e3fcadc6748b0f396923ffc,site:3e3fcadc6748b0f396923ffc,atom,context:2a71df212f4b05ff5d632060|site:e9aa39b5061154775f8f224b,site:e9aa39b5061154775f8f224b,atom_group,4.27812038709,0.648523791093,3.62959659599,11.1431674957,-6.77851104736,0.021370261405,0.0346918576554,17.9148821831,17.9098272324,17.9403262138,17.9216785431,0.0133464065042,3,0,frozen deterministic type router
0,context:2bc2210e23222f2ca1056fea,AFFPCIMDERUIST,True,125,context:2bc2210e23222f2ca1056fea|site:f8d319ce0e9153ca51c95fe0,site:f8d319ce0e9153ca51c95fe0,bond,context:2bc2210e23222f2ca1056fea|site:21d1cc7484ad6e9ef12c69d5,site:21d1cc7484ad6e9ef12c69d5,delocalized_region,3.22655881863,1.35039661067,1.87616220796,9.40134207408,-1.67641842365,0.0173133331314,0.0263265286844,11.0784820318,11.0663778782,11.0884215832,11.0777604977,0.00901375581984,3,0,frozen deterministic type router
0,context:2bcaae8f6c47902e047369e7,XKUKSGPZAADMRA,True,76,context:2bcaae8f6c47902e047369e7|site:77c91a90b1555c5adea556d4,site:77c91a90b1555c5adea556d4,atom,context:2bcaae8f6c47902e047369e7|site:4c1b42a81e7592271efa502f,site:4c1b42a81e7592271efa502f,atom_group,4.27166543541,1.80693491789,2.46473051752,6.20734341939,-7.02687660853,0.0282775827035,0.0460878317776,13.2259597778,13.2177233696,13.2589769363,13.2342200279,0.0178257863953,3,0,frozen deterministic type router
0,context:2bfa69960aef26811d418f7d,KKFHAJHLJHVUDM,False,187,context:2bfa69960aef26811d418f7d|site:cf44e25a8be0adbab477bb77,site:cf44e25a8be0adbab477bb77,delocalized_region,context:2bfa69960aef26811d418f7d|site:e88f2c96bb34e6a1d13374b4,site:e88f2c96bb34e6a1d13374b4,delocalized_region,3.00781134526,2.00899406036,0.998817284902,6.47406721115,5.47524992625,0.0229215341751,0.0226478183691,0.995331287384,1.00133275986,0.999787807465,0.998817284902,0.00254438643487,3,0,frozen deterministic type router
0,context:2c1a5d14a43c365e85d4804a,ZACFZWVWCJFOCW,True,83,context:2c1a5d14a43c365e85d4804a|site:5ad90587add3a001c8dd04ff,site:5ad90587add3a001c8dd04ff,transferable_h_group,context:2c1a5d14a43c365e85d4804a|site:7c3f680aadb73aec2e490261,site:7c3f680aadb73aec2e490261,atom,4.70687683907,0.0306378816899,4.67623895738,8.13858731588,-5.10986185074,0.019506943784,0.0174548884633,13.2563800812,13.2469696999,13.2419977188,13.2484491666,0.00596404243316,3,0,frozen deterministic type router
0,context:2c808b13daaa61e2f6d4753c,ZISUALSZTAEPJH,True,99,context:2c808b13daaa61e2f6d4753c|site:f1cf6410e62640df578910a9,site:f1cf6410e62640df578910a9,transferable_h_group,context:2c808b13daaa61e2f6d4753c|site:840e6a6413cee318066a5eec,site:840e6a6413cee318066a5eec,delocalized_region,4.47245346013,0.70295668714,3.76949677299,8.2886616389,-12.3469460805,0.0187981072487,0.0274167524827,20.6544876099,20.6154851913,20.6368503571,20.6356077194,0.0159468967469,3,0,frozen deterministic type router
0,context:2c8b623afe89567861089788,LJUQGASMPRMWIW,True,117,context:2c8b623afe89567861089788|site:bb60e314a5c7da1b7ad19eb9,site:bb60e314a5c7da1b7ad19eb9,atom_group,context:2c8b623afe89567861089788|site:5d814b92e73cc2b1963f0359,site:5d814b92e73cc2b1963f0359,atom,4.28390686451,1.49637879204,2.78752807247,4.12799167633,5.49281215668,0.0301171412138,0.020952812949,-1.35800170898,-1.35835123062,-1.37810850143,-1.36482048035,0.00939713323885,3,0,frozen deterministic type router
0,context:2e3e48b834eb017dc1b5abf5,QTBSBXVTEAMEQO,True,21,context:2e3e48b834eb017dc1b5abf5|site:e1accd0b714de4de74499275,site:e1accd0b714de4de74499275,atom_group,context:2e3e48b834eb017dc1b5abf5|site:7b1c491943d30de2ee412b97,site:7b1c491943d30de2ee412b97,atom,4.80984913778,1.3978099179,3.41203921988,-0.654728770256,1.62628201644,0.046694875295,0.0347605795118,-2.26950907707,-2.27499055862,-2.29853272438,-2.28101078669,0.0125903504125,3,0,frozen deterministic type router
0,context:30af75f1241104415ea92d87,GKIYSZCDLDAYKO,True,132,context:30af75f1241104415ea92d87|site:e0e9536a09926aecc48c2f5b,site:e0e9536a09926aecc48c2f5b,atom,context:30af75f1241104415ea92d87|site:b9b7ef2883749c8c8e4aac7c,site:b9b7ef2883749c8c8e4aac7c,delocalized_region,2.57835324511,0.683365298639,1.89498794647,6.67581685384,-1.90099755923,0.0132314413215,0.0263504057331,8.57176184654,8.56384515762,8.59483623505,8.57681441307,0.0131468130829,3,0,frozen deterministic type router
0,context:3217aae091c441f2962a149f,XCRBXWCUXJNEFX,True,89,context:3217aae091c441f2962a149f|site:0097e519985578dd9950de9e,site:0097e519985578dd9950de9e,atom,context:3217aae091c441f2962a149f|site:aa789ed52c9474833d233196,site:aa789ed52c9474833d233196,atom_group,4.80261898865,1.12325610924,3.67936287941,9.49664815267,-6.15636444092,0.0312809361292,0.0471120447204,15.6465787888,15.6375088692,15.6749501228,15.6530125936,0.0159479832035,3,0,frozen deterministic type router
0,context:32244f821b4c117bc6bb69c4,RREAVEQOCKXSHQ,False,117,context:32244f821b4c117bc6bb69c4|site:336ec4ce1f8a0a21826ab3e9,site:336ec4ce1f8a0a21826ab3e9,atom,context:32244f821b4c117bc6bb69c4|site:ebe7248aab14f92af6ff9977,site:ebe7248aab14f92af6ff9977,delocalized_region,2.64044280611,1.46030295521,1.1801398509,4.74499972661,-0.0617020974557,0.0266074201177,0.0307372820338,4.80248720944,4.8051648736,4.81245338917,4.80670182407,0.00421132181572,3,0,frozen deterministic type router
0,context:328d0fcbd1c9eadad4363008,TUQOTMZNTHZOKS,True,124,context:328d0fcbd1c9eadad4363008|site:d7ccccf87059129a0ec39474,site:d7ccccf87059129a0ec39474,atom,context:328d0fcbd1c9eadad4363008|site:f1eea950f50139d567ee49c6,site:f1eea950f50139d567ee49c6,transferable_h_group,3.20727305517,1.06923774982,2.13803530536,0.868582169215,-10.0118439992,0.0115946383761,0.0246738789506,10.8749456406,10.8671312332,10.8992016315,10.8804261684,0.0136541752256,3,0,frozen deterministic type router
0,context:3430fb24e13c01a1c2b1f374,OMRYFORMTXHEKG,True,147,context:3430fb24e13c01a1c2b1f374|site:df240bfbe57e72392c1d1849,site:df240bfbe57e72392c1d1849,bond,context:3430fb24e13c01a1c2b1f374|site:e87558362997b4fe9aa77b5d,site:e87558362997b4fe9aa77b5d,atom,3.84108427772,0.207581546634,3.63350273108,9.06661128998,-0.500437498093,0.0178726978945,0.0208796698747,9.56986966729,9.56078872085,9.57048797607,9.56704878807,0.00443372737691,3,0,frozen deterministic type router
0,context:35a3e1527a4cd1317f5c5416,UZXKWLDYUXFLFO,True,98,context:35a3e1527a4cd1317f5c5416|site:6db7548615048c379a959932,site:6db7548615048c379a959932,atom,context:35a3e1527a4cd1317f5c5416|site:f75b791a775be6f3279dc9a8,site:f75b791a775be6f3279dc9a8,atom_group,4.46088932778,1.4016778602,3.05921146758,6.92121648788,-2.75513275464,0.0139589426374,0.0243533546181,9.67583465576,9.66348767281,9.68972539902,9.67634924253,0.0107176853485,3,0,frozen deterministic type router
0,context:39cbfe1b30a616c36be79b3c,DIXNHFYWIDAWDL,True,89,context:39cbfe1b30a616c36be79b3c|site:cb7bc58a01d85d7a80a6b7f1,site:cb7bc58a01d85d7a80a6b7f1,atom,context:39cbfe1b30a616c36be79b3c|site:dbb9465be8f14beca9f23e0f,site:dbb9465be8f14beca9f23e0f,atom_group,4.84636051239,-0.497871310101,5.34423182249,8.02310943604,-8.40424950918,0.0144376857127,0.0254688378204,16.4255437851,16.4146623611,16.4418706894,16.4273589452,0.0111816631495,3,0,frozen deterministic type router
0,context:3ad3fc5ff9838c1f0d5de912,CWFHQXFFTAMVMB,True,97,context:3ad3fc5ff9838c1f0d5de912|site:b3c801179db5b22e5f7f625b,site:b3c801179db5b22e5f7f625b,atom,context:3ad3fc5ff9838c1f0d5de912|site:22fda7fce4aee418bafe31ef,site:22fda7fce4aee418bafe31ef,atom_group,4.81737815487,1.22852111126,3.58885704361,12.7804028193,-6.58535226186,0.0237147658375,0.0373629066203,19.3585391045,19.3538336754,19.3848924637,19.3657550812,0.0136678411517,3,0,frozen deterministic type router
0,context:3b811e197d9b46329ab92cad,BQCIUPMFLJNBIZ,True,257,context:3b811e197d9b46329ab92cad|site:94c5fe23f9756b93142db882,site:94c5fe23f9756b93142db882,delocalized_region,context:3b811e197d9b46329ab92cad|site:f0209017c1b7d137240fc5bd,site:f0209017c1b7d137240fc5bd,atom,3.33603663144,0.761571940848,2.57446469059,-1.84012122949,-2.53769779205,0.0421754401351,0.0369730975782,0.707230210304,0.698287606239,0.687211871147,0.697576562564,0.00818790420819,3,0,frozen deterministic type router
0,context:3b9b85e5cb3830bc1f496370,NIFAOMSJMGEFTQ,True,86,context:3b9b85e5cb3830bc1f496370|site:7e2e2884549dd95be041e7ce,site:7e2e2884549dd95be041e7ce,atom,context:3b9b85e5cb3830bc1f496370|site:3bf47f6fda99801dcd7935d4,site:3bf47f6fda99801dcd7935d4,atom_group,5.29081247798,0.326554583626,4.96425789436,6.11934932073,-8.53988806407,0.0227642573064,0.0337364465806,14.6566238403,14.6467242241,14.67436409,14.6592373848,0.0114342615969,3,0,frozen deterministic type router
0,context:3dc4d6df096ef54ef2814e4b,RXSPZPXAAMOOOX,True,378,context:3dc4d6df096ef54ef2814e4b|site:02c9d741029c2c3d6c570f56,site:02c9d741029c2c3d6c570f56,atom,context:3dc4d6df096ef54ef2814e4b|site:fea6fde6a2032c07db22a162,site:fea6fde6a2032c07db22a162,atom,4.08255034256,0.801960444129,3.28058989843,9.30744902293,6.0268591245,0.00937261564337,0.0088248559546,3.27568626404,3.28492832184,3.28115510941,3.28058989843,0.00379416268175,3,0,frozen deterministic type router
0,context:3ea3a9a7593a86fbafa8a68c,RNELPITXEMRBAL,True,79,context:3ea3a9a7593a86fbafa8a68c|site:c180282c3e6e1b5d640d5b4d,site:c180282c3e6e1b5d640d5b4d,atom,context:3ea3a9a7593a86fbafa8a68c|site:6df20a475394565e161b4d79,site:6df20a475394565e161b4d79,atom_group,3.58407250865,0.431889542693,3.15218296596,5.91946522395,-8.2670027415,0.0149257415031,0.0268350544867,14.1899924278,14.1676630974,14.2017483711,14.1864679654,0.0141366626858,3,0,frozen deterministic type router
0,context:3f291e98cdee9b74b828c413,SUGDTIRKYVZSJV,True,149,context:3f291e98cdee9b74b828c413|site:85f70bc9061063afd611948f,site:85f70bc9061063afd611948f,bond,context:3f291e98cdee9b74b828c413|site:c85d911a72ecf0e32d4700ce,site:c85d911a72ecf0e32d4700ce,delocalized_region,3.81988839624,1.52482284801,2.29506554824,6.33228476842,-0.421100745598,0.0166710762082,0.023602134448,6.74812915921,6.74629729986,6.76573008299,6.75338551402,0.00876090613353,3,0,frozen deterministic type router
